<<<<<<< Updated upstream
source_path,asset_type,decision,target_path,hard_coded_github_path,follow_up_issue,rationale
scripts/agents/__tests__/reviewer.agent.test.js,legacy-agent-runtime,defer,scripts/agents/__tests__/reviewer.agent.test.js,no,,Keep legacy tests with the legacy runtime until replacement hooks/workflows are designed.
scripts/agents/__tests__/task-planner.agent.test.js,legacy-agent-runtime,defer,scripts/agents/__tests__/task-planner.agent.test.js,no,,Keep legacy tests with the legacy runtime until replacement hooks/workflows are designed.
scripts/agents/__tests__/task-researcher.agent.test.js,legacy-agent-runtime,defer,scripts/agents/__tests__/task-researcher.agent.test.js,no,,Keep legacy tests with the legacy runtime until replacement hooks/workflows are designed.
scripts/agents/__tests__/template.agent.test.js,legacy-agent-runtime,defer,scripts/agents/__tests__/template.agent.test.js,no,,Keep legacy tests with the legacy runtime until replacement hooks/workflows are designed.
scripts/agents/__tests__/testing.agent.test.js,legacy-agent-runtime,defer,scripts/agents/__tests__/testing.agent.test.js,no,,Keep legacy tests with the legacy runtime until replacement hooks/workflows are designed.
scripts/agents/adr.agent.js,legacy-agent-runtime,defer,hooks/adr.agent.js,yes,,Legacy runner; do not move blindly. Rewrite as a safe hook/workflow only when scoped.
scripts/agents/includes/README.md,legacy-agent-runtime,defer,scripts/agents/includes/README.md,yes,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/__tests__/README.md,legacy-agent-runtime,defer,scripts/agents/includes/__tests__/README.md,no,,Keep legacy tests with the legacy runtime until replacement hooks/workflows are designed.
scripts/agents/includes/__tests__/badgeUtils.test.js,legacy-agent-runtime,defer,scripts/agents/includes/__tests__/badgeUtils.test.js,no,,Keep legacy tests with the legacy runtime until replacement hooks/workflows are designed.
scripts/agents/includes/__tests__/build-label-alias-map.test.js,legacy-agent-runtime,defer,scripts/agents/includes/__tests__/build-label-alias-map.test.js,yes,,Keep legacy tests with the legacy runtime until replacement hooks/workflows are designed.
scripts/agents/includes/__tests__/build-labeling-report.test.js,legacy-agent-runtime,defer,scripts/agents/includes/__tests__/build-labeling-report.test.js,no,,Keep legacy tests with the legacy runtime until replacement hooks/workflows are designed.
scripts/agents/includes/__tests__/fetch-canonical-labels.test.js,legacy-agent-runtime,defer,scripts/agents/includes/__tests__/fetch-canonical-labels.test.js,yes,,Keep legacy tests with the legacy runtime until replacement hooks/workflows are designed.
scripts/agents/includes/__tests__/footerUtils.test.js,legacy-agent-runtime,defer,scripts/agents/includes/__tests__/footerUtils.test.js,no,,Keep legacy tests with the legacy runtime until replacement hooks/workflows are designed.
scripts/agents/includes/__tests__/label-utils.test.js,legacy-agent-runtime,defer,scripts/agents/includes/__tests__/label-utils.test.js,yes,,Keep legacy tests with the legacy runtime until replacement hooks/workflows are designed.
scripts/agents/includes/__tests__/readmeUtils.test.js,legacy-agent-runtime,defer,scripts/agents/includes/__tests__/readmeUtils.test.js,no,,Keep legacy tests with the legacy runtime until replacement hooks/workflows are designed.
scripts/agents/includes/__tests__/sync-version.test.js,legacy-agent-runtime,defer,scripts/agents/includes/__tests__/sync-version.test.js,no,,Keep legacy tests with the legacy runtime until replacement hooks/workflows are designed.
scripts/agents/includes/__tests__/update-readme.test.js,legacy-agent-runtime,defer,scripts/agents/includes/__tests__/update-readme.test.js,yes,,Keep legacy tests with the legacy runtime until replacement hooks/workflows are designed.
scripts/agents/includes/__tests__/yaml-parser.test.js,legacy-agent-runtime,defer,scripts/agents/includes/__tests__/yaml-parser.test.js,yes,,Keep legacy tests with the legacy runtime until replacement hooks/workflows are designed.
scripts/agents/includes/badgeUtils.js,legacy-agent-runtime,defer,scripts/agents/includes/badgeUtils.js,yes,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/badges.js,legacy-agent-runtime,defer,scripts/agents/includes/badges.js,yes,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/build-label-alias-map.js,legacy-agent-runtime,defer,scripts/agents/includes/build-label-alias-map.js,yes,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/build-labeling-report.js,legacy-agent-runtime,defer,scripts/agents/includes/build-labeling-report.js,no,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/changelogUtils.cjs,legacy-agent-runtime,defer,scripts/agents/includes/changelogUtils.cjs,yes,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/check-template-labels.js,legacy-agent-runtime,defer,scripts/agents/includes/check-template-labels.js,yes,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/en-gb-normalise.js,legacy-agent-runtime,defer,scripts/agents/includes/en-gb-normalise.js,no,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/fetch-canonical-labels.js,legacy-agent-runtime,defer,scripts/agents/includes/fetch-canonical-labels.js,yes,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/footer-content.json,legacy-agent-runtime,defer,scripts/agents/includes/footer-content.json,yes,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/footerUtils.js,legacy-agent-runtime,defer,scripts/agents/includes/footerUtils.js,yes,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/header-content.json,legacy-agent-runtime,defer,scripts/agents/includes/header-content.json,no,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/header-footer.js,legacy-agent-runtime,defer,scripts/agents/includes/header-footer.js,yes,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/label-heuristics.js,legacy-agent-runtime,defer,scripts/agents/includes/label-heuristics.js,no,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/label-lookup.js,legacy-agent-runtime,defer,scripts/agents/includes/label-lookup.js,yes,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/label-reporting.js,legacy-agent-runtime,defer,scripts/agents/includes/label-reporting.js,no,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/label-sync.js,legacy-agent-runtime,defer,scripts/agents/includes/label-sync.js,no,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/label-utils.js,legacy-agent-runtime,defer,scripts/agents/includes/label-utils.js,no,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/labeler-utils.js,legacy-agent-runtime,defer,scripts/agents/includes/labeler-utils.js,yes,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/readmeUtils.js,legacy-agent-runtime,defer,scripts/agents/includes/readmeUtils.js,no,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/report-writer.js,legacy-agent-runtime,defer,scripts/agents/includes/report-writer.js,yes,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/retry-helper.js,legacy-agent-runtime,defer,scripts/agents/includes/retry-helper.js,yes,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/status-enforcer.js,legacy-agent-runtime,defer,scripts/agents/includes/status-enforcer.js,yes,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/sync-version.js,legacy-agent-runtime,defer,scripts/agents/includes/sync-version.js,no,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/type-lookup.js,legacy-agent-runtime,defer,scripts/agents/includes/type-lookup.js,yes,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/update-readme.js,legacy-agent-runtime,defer,scripts/agents/includes/update-readme.js,no,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/yaml-parser.js,legacy-agent-runtime,defer,scripts/agents/includes/yaml-parser.js,yes,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/includes/yaml-validator.js,legacy-agent-runtime,defer,scripts/agents/includes/yaml-validator.js,yes,,Shared legacy utility; rewrite only the parts needed by new hooks or validators.
scripts/agents/issue-type.agent.js,legacy-agent-runtime,defer,hooks/issue-type.agent.js,no,,Legacy runner; do not move blindly. Rewrite as a safe hook/workflow only when scoped.
scripts/agents/issues.agent.js,legacy-agent-runtime,defer,hooks/issues.agent.js,yes,,Legacy runner; do not move blindly. Rewrite as a safe hook/workflow only when scoped.
scripts/agents/labeling.agent.js,legacy-agent-runtime,defer,hooks/labeling.agent.js,yes,,Legacy runner; do not move blindly. Rewrite as a safe hook/workflow only when scoped.
scripts/agents/linting.agent.js,legacy-agent-runtime,defer,hooks/linting.agent.js,yes,,Legacy runner; do not move blindly. Rewrite as a safe hook/workflow only when scoped.
scripts/agents/meta.agent.js,legacy-agent-runtime,defer,hooks/meta.agent.js,yes,,Legacy runner; do not move blindly. Rewrite as a safe hook/workflow only when scoped.
scripts/agents/metrics.agent.js,legacy-agent-runtime,defer,hooks/metrics.agent.js,yes,,Legacy runner; do not move blindly. Rewrite as a safe hook/workflow only when scoped.
scripts/agents/mode-demonstrate-understanding.agent.js,legacy-agent-runtime,defer,hooks/mode-demonstrate-understanding.agent.js,yes,,Legacy runner; do not move blindly. Rewrite as a safe hook/workflow only when scoped.
scripts/agents/mode-document-reviewer.agent.js,legacy-agent-runtime,defer,hooks/mode-document-reviewer.agent.js,yes,,Legacy runner; do not move blindly. Rewrite as a safe hook/workflow only when scoped.
scripts/agents/mode-prd.agent.js,legacy-agent-runtime,defer,hooks/mode-prd.agent.js,yes,,Legacy runner; do not move blindly. Rewrite as a safe hook/workflow only when scoped.
scripts/agents/mode-thinking.agent.js,legacy-agent-runtime,defer,hooks/mode-thinking.agent.js,yes,,Legacy runner; do not move blindly. Rewrite as a safe hook/workflow only when scoped.
scripts/agents/planner.agent.js,legacy-agent-runtime,defer,hooks/planner.agent.js,yes,,Legacy runner; do not move blindly. Rewrite as a safe hook/workflow only when scoped.
scripts/agents/project-meta-sync.agent.js,legacy-agent-runtime,defer,hooks/project-meta-sync.agent.js,yes,,Legacy runner; do not move blindly. Rewrite as a safe hook/workflow only when scoped.
scripts/agents/prompt-engineer.agent.js,legacy-agent-runtime,defer,hooks/prompt-engineer.agent.js,yes,,Legacy runner; do not move blindly. Rewrite as a safe hook/workflow only when scoped.
scripts/agents/release.agent.js,legacy-agent-runtime,defer,hooks/release.agent.js,yes,,Legacy runner; do not move blindly. Rewrite as a safe hook/workflow only when scoped.
scripts/agents/reporting.agent.js,legacy-agent-runtime,defer,hooks/reporting.agent.js,yes,,Legacy runner; do not move blindly. Rewrite as a safe hook/workflow only when scoped.
scripts/agents/reviewer.agent.js,legacy-agent-runtime,defer,hooks/reviewer.agent.js,yes,,Legacy runner; do not move blindly. Rewrite as a safe hook/workflow only when scoped.
scripts/agents/task-planner.agent.js,legacy-agent-runtime,defer,hooks/task-planner.agent.js,yes,,Legacy runner; do not move blindly. Rewrite as a safe hook/workflow only when scoped.
scripts/agents/task-researcher.agent.js,legacy-agent-runtime,defer,hooks/task-researcher.agent.js,yes,,Legacy runner; do not move blindly. Rewrite as a safe hook/workflow only when scoped.
scripts/agents/template.agent.js,legacy-agent-runtime,defer,hooks/template.agent.js,yes,,Legacy runner; do not move blindly. Rewrite as a safe hook/workflow only when scoped.
scripts/agents/testing.agent.js,legacy-agent-runtime,defer,hooks/testing.agent.js,yes,,Legacy runner; do not move blindly. Rewrite as a safe hook/workflow only when scoped.
scripts/validation/README.md,legacy-validation-runtime,defer,workflows/validation/README.md,yes,,"Use as reference for the smaller validation reset, not as-is migration."
scripts/validation/__fixtures__/invalid-coderabbit.yml,legacy-validation-runtime,defer,scripts/validation/__fixtures__/invalid-coderabbit.yml,no,,Keep validation tests/fixtures with legacy validation until the reset lands.
scripts/validation/__fixtures__/valid-coderabbit.yml,legacy-validation-runtime,defer,scripts/validation/__fixtures__/valid-coderabbit.yml,no,,Keep validation tests/fixtures with legacy validation until the reset lands.
scripts/validation/__tests__/run-agent-handoff-audit.test.js,legacy-validation-runtime,defer,scripts/validation/__tests__/run-agent-handoff-audit.test.js,no,,Keep validation tests/fixtures with legacy validation until the reset lands.
scripts/validation/__tests__/validate-agent-frontmatter.test.js,legacy-validation-runtime,defer,scripts/validation/__tests__/validate-agent-frontmatter.test.js,no,,Keep validation tests/fixtures with legacy validation until the reset lands.
scripts/validation/__tests__/validate-agents.test.js,legacy-validation-runtime,defer,scripts/validation/__tests__/validate-agents.test.js,no,,Keep validation tests/fixtures with legacy validation until the reset lands.
scripts/validation/__tests__/validate-changelog.test.js,legacy-validation-runtime,defer,scripts/validation/__tests__/validate-changelog.test.js,no,,Keep validation tests/fixtures with legacy validation until the reset lands.
scripts/validation/__tests__/validate-coderabbit-yml.test.js,legacy-validation-runtime,defer,scripts/validation/__tests__/validate-coderabbit-yml.test.js,no,,Keep validation tests/fixtures with legacy validation until the reset lands.
scripts/validation/__tests__/validate-frontmatter-alt.test.js,legacy-validation-runtime,defer,scripts/validation/__tests__/validate-frontmatter-alt.test.js,no,,Keep validation tests/fixtures with legacy validation until the reset lands.
scripts/validation/__tests__/validate-frontmatter.test.js,legacy-validation-runtime,defer,scripts/validation/__tests__/validate-frontmatter.test.js,no,,Keep validation tests/fixtures with legacy validation until the reset lands.
scripts/validation/__tests__/validate-json.test.js,legacy-validation-runtime,defer,scripts/validation/__tests__/validate-json.test.js,no,,Keep validation tests/fixtures with legacy validation until the reset lands.
scripts/validation/__tests__/validate-version.test.js,legacy-validation-runtime,defer,scripts/validation/__tests__/validate-version.test.js,no,,Keep validation tests/fixtures with legacy validation until the reset lands.
scripts/validation/__tests__/validate-workflows.test.js,legacy-validation-runtime,defer,scripts/validation/__tests__/validate-workflows.test.js,no,,Keep validation tests/fixtures with legacy validation until the reset lands.
scripts/validation/package.json,legacy-validation-runtime,defer,workflows/validation/package.json,yes,,Legacy validator; replace with smaller non-mutating validation before moving.
scripts/validation/run-agent-handoff-audit.js,legacy-validation-runtime,defer,workflows/validation/run-agent-handoff-audit.js,yes,,Legacy validator; replace with smaller non-mutating validation before moving.
scripts/validation/update-coderabbit-schema.cjs,legacy-validation-runtime,defer,workflows/validation/update-coderabbit-schema.cjs,yes,,Legacy validator; replace with smaller non-mutating validation before moving.
scripts/validation/validate-agent-frontmatter.js,legacy-validation-runtime,defer,workflows/validation/validate-agent-frontmatter.js,yes,,Legacy validator; replace with smaller non-mutating validation before moving.
scripts/validation/validate-agents.js,legacy-validation-runtime,defer,workflows/validation/validate-agents.js,yes,,Legacy validator; replace with smaller non-mutating validation before moving.
scripts/validation/validate-changelog.cjs,legacy-validation-runtime,defer,workflows/validation/validate-changelog.cjs,yes,,Legacy validator; replace with smaller non-mutating validation before moving.
scripts/validation/validate-coderabbit-yml.cjs,legacy-validation-runtime,defer,workflows/validation/validate-coderabbit-yml.cjs,yes,,Legacy validator; replace with smaller non-mutating validation before moving.
scripts/validation/validate-coderabbit-yml.test.js,legacy-validation-runtime,defer,scripts/validation/validate-coderabbit-yml.test.js,no,,Keep validation tests/fixtures with legacy validation until the reset lands.
scripts/validation/validate-frontmatter.js,legacy-validation-runtime,defer,workflows/validation/validate-frontmatter.js,yes,,Legacy validator; replace with smaller non-mutating validation before moving.
scripts/validation/validate-json.js,legacy-validation-runtime,defer,workflows/validation/validate-json.js,yes,,Legacy validator; replace with smaller non-mutating validation before moving.
scripts/validation/validate-version.cjs,legacy-validation-runtime,defer,workflows/validation/validate-version.cjs,yes,,Legacy validator; replace with smaller non-mutating validation before moving.
scripts/validation/validate-workflows.js,legacy-validation-runtime,defer,workflows/validation/validate-workflows.js,yes,,Legacy validator; replace with smaller non-mutating validation before moving.
.github/ISSUE_TEMPLATE/01-task.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/01-task.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/02-bug.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/02-bug.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/03-feature.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/03-feature.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/04-design.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/04-design.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/05-epic.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/05-epic.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/06-story.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/06-story.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/07-improvement.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/07-improvement.md,yes,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/07-user-experience-feedback.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/07-user-experience-feedback.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/08-code-refactor.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/08-code-refactor.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/09-build-ci.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/09-build-ci.md,yes,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/10-automation.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/10-automation.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/11-testing-coverage.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/11-testing-coverage.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/12-performance.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/12-performance.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/13-a11y.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/13-a11y.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/14-security.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/14-security.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/15-compatibility.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/15-compatibility.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/16-integration-issue.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/16-integration-issue.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/17-release.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/17-release.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/18-maintenance.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/18-maintenance.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/19-documentation.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/19-documentation.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/20-research.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/20-research.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/21-audit.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/21-audit.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/22-code-review.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/22-code-review.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/23-ai-ops.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/23-ai-ops.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/24-content-modelling.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/24-content-modelling.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/25-help.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/25-help.md,no,,GitHub-native/community-health content should remain in .github governance scope.
".github/ISSUE_TEMPLATE/Icon",github-issue-template,delete,,no,,Remove zero-byte macOS metadata after link audit; not a portable asset.
.github/ISSUE_TEMPLATE/README.md,github-issue-template,keep,.github/ISSUE_TEMPLATE/README.md,yes,,GitHub-native/community-health content should remain in .github governance scope.
.github/ISSUE_TEMPLATE/config.yml,github-issue-template,keep,.github/ISSUE_TEMPLATE/config.yml,no,,GitHub-native/community-health content should remain in .github governance scope.
".github/SAVED_REPLIES/Icon",saved-reply,delete,,no,,Remove zero-byte macOS metadata after link audit; not a portable asset.
.github/SAVED_REPLIES/README.md,saved-reply,keep,.github/SAVED_REPLIES/README.md,no,,GitHub-native/community-health content should remain in .github governance scope.
".github/SAVED_REPLIES/community/Icon",saved-reply,delete,,no,,Remove zero-byte macOS metadata after link audit; not a portable asset.
.github/SAVED_REPLIES/community/code-of-conduct.md,saved-reply,keep,.github/SAVED_REPLIES/community/code-of-conduct.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/community/contribution-thanks.md,saved-reply,keep,.github/SAVED_REPLIES/community/contribution-thanks.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/community/guidelines.md,saved-reply,keep,.github/SAVED_REPLIES/community/guidelines.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/community/legal.md,saved-reply,keep,.github/SAVED_REPLIES/community/legal.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/community/welcome.md,saved-reply,keep,.github/SAVED_REPLIES/community/welcome.md,no,,GitHub-native/community-health content should remain in .github governance scope.
".github/SAVED_REPLIES/issues/Icon",saved-reply,delete,,no,,Remove zero-byte macOS metadata after link audit; not a portable asset.
.github/SAVED_REPLIES/issues/a11y-acknowledge.md,saved-reply,keep,.github/SAVED_REPLIES/issues/a11y-acknowledge.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/issues/area-routing.md,saved-reply,keep,.github/SAVED_REPLIES/issues/area-routing.md,yes,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/issues/blockers.md,saved-reply,keep,.github/SAVED_REPLIES/issues/blockers.md,yes,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/issues/bug-reports.md,saved-reply,keep,.github/SAVED_REPLIES/issues/bug-reports.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/issues/documentation.md,saved-reply,keep,.github/SAVED_REPLIES/issues/documentation.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/issues/duplicate.md,saved-reply,keep,.github/SAVED_REPLIES/issues/duplicate.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/issues/duplicates.md,saved-reply,keep,.github/SAVED_REPLIES/issues/duplicates.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/issues/epic-tracking.md,saved-reply,keep,.github/SAVED_REPLIES/issues/epic-tracking.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/issues/feature-requests.md,saved-reply,keep,.github/SAVED_REPLIES/issues/feature-requests.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/issues/good-first-issue.md,saved-reply,keep,.github/SAVED_REPLIES/issues/good-first-issue.md,yes,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/issues/inactive-issue.md,saved-reply,keep,.github/SAVED_REPLIES/issues/inactive-issue.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/issues/label-clarification.md,saved-reply,keep,.github/SAVED_REPLIES/issues/label-clarification.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/issues/meta-label-nudge.md,saved-reply,keep,.github/SAVED_REPLIES/issues/meta-label-nudge.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/issues/missing-info.md,saved-reply,keep,.github/SAVED_REPLIES/issues/missing-info.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/issues/more-info.md,saved-reply,keep,.github/SAVED_REPLIES/issues/more-info.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/issues/needs-reproduction.md,saved-reply,keep,.github/SAVED_REPLIES/issues/needs-reproduction.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/issues/research-completion.md,saved-reply,keep,.github/SAVED_REPLIES/issues/research-completion.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/issues/security-acknowledge.md,saved-reply,keep,.github/SAVED_REPLIES/issues/security-acknowledge.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/issues/stale-abandoned.md,saved-reply,keep,.github/SAVED_REPLIES/issues/stale-abandoned.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/issues/support.md,saved-reply,keep,.github/SAVED_REPLIES/issues/support.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/issues/triage.md,saved-reply,keep,.github/SAVED_REPLIES/issues/triage.md,yes,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/issues/wontfix.md,saved-reply,keep,.github/SAVED_REPLIES/issues/wontfix.md,no,,GitHub-native/community-health content should remain in .github governance scope.
".github/SAVED_REPLIES/pull-requests/Icon",saved-reply,delete,,no,,Remove zero-byte macOS metadata after link audit; not a portable asset.
.github/SAVED_REPLIES/pull-requests/ai-assist.md,saved-reply,keep,.github/SAVED_REPLIES/pull-requests/ai-assist.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/pull-requests/area-labeling.md,saved-reply,keep,.github/SAVED_REPLIES/pull-requests/area-labeling.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/pull-requests/area-routing.md,saved-reply,keep,.github/SAVED_REPLIES/pull-requests/area-routing.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/pull-requests/automated-dependency-update.md,saved-reply,keep,.github/SAVED_REPLIES/pull-requests/automated-dependency-update.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/pull-requests/awaiting-author.md,saved-reply,keep,.github/SAVED_REPLIES/pull-requests/awaiting-author.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/pull-requests/branch-naming.md,saved-reply,keep,.github/SAVED_REPLIES/pull-requests/branch-naming.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/pull-requests/changelog-required.md,saved-reply,keep,.github/SAVED_REPLIES/pull-requests/changelog-required.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/pull-requests/closing-inactive.md,saved-reply,keep,.github/SAVED_REPLIES/pull-requests/closing-inactive.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/pull-requests/code-review.md,saved-reply,keep,.github/SAVED_REPLIES/pull-requests/code-review.md,yes,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/pull-requests/conflicts.md,saved-reply,keep,.github/SAVED_REPLIES/pull-requests/conflicts.md,no,,GitHub-native/community-health content should remain in .github governance scope.
.github/SAVED_REPLIES/pull-requests/dependency-update.md,saved-reply,keep,.github/SAVED_REPLIES/pull-requests/dependency-update.md,no,,GitHub-native/community-health content should remain in .github governance scope.
